Kod SZS,Rodzaj stacji,rząd stacji,typ stacji,rok założenia,rok likwidacji,nazwa stacji,długość geograficzna,szerokość geograficzna,informacje dodatkowe
249199987,K,IV,Zlikwidowana,1948,1992,STAŃCOWA,193300,493200, 
249190910,O,V,Zlikwidowana,2009,2012,STAŃCOWA,193227,493240, 
250150080,O,V,Czynna,1946,0,STARA KAMIENICA,153421,505458, 
250180370,O,V,Czynna,1948,0,STARA KUŹNIA,182028,501813, 
251210230,O,V,Czynna,1956,0,STARACHOWICE,210321,510230, 
250169969,O,V,Zlikwidowana,1973,1981,STARE BOGACZOWICE,1612,5051, 
251169991,O,V,Zlikwidowana,1958,1992,STARE DRZEWCE,161300,514600, 
253219992,O,V,Zlikwidowana,1949,1990,STARE GUTY,2155,5337, 
253209992,O,V,Zlikwidowana,1948,1987,STARE MIASTO,2000,5328, 
250180030,K,IV,Czynna,1956,0,STARE OLESNO,182150,505417, 
250169968,O,V,Zlikwidowana,1949,1979,STARE ROCHOWICE,1601,5055, 
250170080,O,V,Zlikwidowana,1949,2015,STARE SIOŁKOWICE,174603,504801,stację zlikwidowano 1.01.2015
251160040,O,V,Zlikwidowana,1956,2014,STARE STRĄCZE,160717,515051,likw. 1.07.2014
253159995,O,V,Zlikwidowana,1947,1981,STARGARD SZCZECIŃSKI,1503,5320, 
253150010,O,V,Czynna,1961,0,STARNIN,152724,535754, 
253180030,O,V,Zlikwidowana,1948,2015,STAROGARD GDAŃSKI,183219,535716,stację zlikwidowano 1.02.2015
253180040,K,III,Czynna,2004,0,STAROGARD GDAŃSKI,183256,535856,ATSM bez obserwatora; 1.08.2016 – zmiana rzędu z IV na III
252180120,O,V,Czynna,1995,0,STARY BRZEŚĆ,185449,523700, 
252189995,K,IV,Zlikwidowana,1984,1995,STARY BRZEŚĆ,185449,523700, 
250229994,O,V,Zlikwidowana,1955,1995,STARY DZIKÓW,225630,501417, 
254230030,O,V,Zlikwidowana,1946,2015,STARY FOLWARK,230430,540436,stację zlikwidowano 1.01.2015
250210130,K,IV,Czynna,1957,0,STASZÓW,211106,503542, 
253209988,O,V,Zlikwidowana,1949,1995,STAWIGUDA,2025,5340, 
253220140,O,V,Zlikwidowana,1957,2015,STAWISKI,220920,532323,stację zlikwidowano 1.01.2015; w 06.2013 przeniesiona ok. 350m na N (stare wsp. 220916 i 532311);
254190060,O,V,Zlikwidowana,1951,2015,STEGNA,190732,541939,stację zlikwidowano 1.02.2015; w 04.2014 przenies. lokalinie o 10 m w kier ENE od starej lokalizacji
253140050,O,V,Czynna,1954,0,STEPNICA,143752,533914, 
252160170,O,V,Czynna,1949,0,STĘSZEW,164147,521635,stacja przeniesiona 31.07.2017 o ok. 200 m w kierunku SSW (stare wsp. 164149 i 521641)
250200180,O,V,Zlikwidowana,1957,2015,STOPNICA,205544,502640,stację zlikwidowano 1.01.2015; w 04.2014 przenies. 14 m na SE
252230050,O,V,Zlikwidowana,1948,2015,STRABLA,230548,525417,stację zlikwidowano 1.01.2015
249190120,O,V,Czynna,1949,0,STRACONKA,190709,494741,01.01.2017 stację przeniesiono ok. 1 km w kierunku E (stare wsp. 190622 i 494739)
249190770,O,V,Czynna,2005,0,STRACONKA,190626,494738,ATSO bez obserwatora
249200050,O,V,Czynna,2006,0,STRADOMKA,201833,495515,ATSO bez obserwatora
253190040,O,V,Czynna,1949,0,STRASZEWO,190218,534910, 
251140050,O,V,Zlikwidowana,1949,2015,STRASZÓW,145931,513109,stację zlikwidowano 1.01.2015
250160560,O,V,Zlikwidowana,1948,2015,STRONIE ŚLĄSKIE,165203,501808,stację zlikwidowano 1.01.2015
249190150,O,V,Czynna,1946,0,STRÓŻA,195503,494747, 
251160210,O,V,Zlikwidowana,1948,2015,STRUPINA,164908,512305,stację zlikwidowano 1.01.2015
254179991,O,V,Zlikwidowana,1973,1979,STRUSZEWO,1722,5411, 
250159984,O,V,Zlikwidowana,1962,1981,STRUŻNICA,1553,5050, 
254190180,O,V,Zlikwidowana,1947,2010,STRUŻYNA,195605,540017, 
249199967,O,V,Zlikwidowana,1974,1992,STRYSZÓW,1939,4950, 
250160010,O,V,Zlikwidowana,1949,2015,STRZEGOM,162123,505743,stację zlikwidowano 1.01.2015
252200020,O,V,Zlikwidowana,1947,2014,STRZEGOWO,201722,525329,stację zlikwidowano 1.01.2015
252199998,O,V,Zlikwidowana,1946,1992,STRZELCE,192400,521900, 
252150060,O,V,Czynna,1953,0,STRZELCE KRAJEŃSKIE,153117,525225, 
250180220,O,V,Zlikwidowana,1946,2015,STRZELCE OPOLSKIE,181852,503007,stację zlikwidowano 1.01.2015
250170090,O,V,Zlikwidowana,1946,2015,STRZELIN,170358,504732,stację zlikwidowano 1.01.2015
251199997,K,IV,Zlikwidowana,1946,1976,STRZELNA,1956,5149, 
252180110,O,V,Czynna,1949,0,STRZELNO,180952,523743, 
250209994,O,V,Zlikwidowana,1949,1997,STRZESZKOWICE,201800,503200, 
250240010,K,IV,Czynna,2001,0,STRZYŻÓW,240208,505024, 
250249999,O,V,Zlikwidowana,1950,2001,STRZYŻÓW,240208,505024, 
253209999,O,V,Zlikwidowana,1954,1995,STUDNICA,2039,5359, 
250189983,O,V,Zlikwidowana,1981,1992,STUDZIENICE,1859,5001, 
249200330,K,IV,Czynna,1967,0,STUDZIONKI,201243,492943,"ATSM bez obserwatora;  stacja Studzionki działała w latach 1967-1992, a następnie wznowiona w roku 2005 z tym samym kodem  w bliskiej lokalizacji"
249220280,K,III,Czynna,1974,0,STUPOSIANY,224059,491130, 
251150070,O,V,Zlikwidowana,1948,2015,STYPUŁÓW,153216,514207,stację zlikwidowano 1.01.2015
249199971,O,V,Zlikwidowana,1946,1992,SUCHA BESKIDZKA,1935,4944, 
253239999,O,V,Zlikwidowana,1949,1995,SUCHA RZECZKA,2312,5353, 
253150160,O,V,Czynna,1948,0,SUCHAŃ,151900,531645, 
251200250,O,V,Czynna,1951,0,SUCHEDNIÓW,204950,510259,ATSO bez obserwatora
250219995,O,V,Zlikwidowana,1963,1997,SUCHOWOLA,212300,503200, 
253239986,O,V,Zlikwidowana,1949,1992,SUCHOWOLA,2307,5335, 
250180380,K,IV,Czynna,1948,0,SUKOWICE,181011,501546, 
252150220,O,V,Czynna,1952,0,SULECHÓW,153720,520557, 
351190469,S,I,Czynna,1961,0,SULEJÓW,195159,512112,od 1.10.2014 do 01.09.2017 II rząd
252219990,O,V,Zlikwidowana,1955,1994,SULEJÓWEK,211800,521500, 
252159999,K,IV,Zlikwidowana,1956,1992,SULĘCIN,150600,522700, 
254179990,O,V,Zlikwidowana,1948,1992,SULĘCZYNO,174700,541400, 
253159994,O,V,Zlikwidowana,1948,1995,SULIBOREK,153300,531800, 
251150290,O,V,Czynna,1947,0,SULIKÓW,150354,510437, 
251199991,O,V,Zlikwidowana,1949,1995,SULMIERZYCE,191300,511200, 
251179996,O,V,Zlikwidowana,1949,1992,SUŁÓW,1710,5130, 
253230090,O,V,Zlikwidowana,1949,2012,SUPRAŚL,232036,531316, 
253230160,K,IV,Czynna,2005,0,SUPRAŚL,231957,531239,ATSM bez obserwatora
252220020,O,V,Czynna,1949,0,SURAŻ,225734,525656, 
354220195,S,I,Czynna,1946,0,SUWAŁKI,225656,540751, 
251170220,O,V,Zlikwidowana,1947,2015,SYCÓW,174304,511817,stację zlikwidowano 1.01.2015
253169994,O,V,Zlikwidowana,1961,1995,SYPNIEWO,163700,532800, 
253170160,O,V,Czynna,1963,0,SYPNIEWO,171949,532152,"ATSO bez obserwatora; 20.11.2015 stacja przeniesiona ok. 2,2 km w kierunku SE (stare wsp. 171834 i 532250)"
251180070,O,V,Czynna,1948,0,SZADEK,185834,514142, 
249200380,O,V,Czynna,1947,0,SZAFLARY,200135,492531, 
249200950,O,V,Czynna,2006,0,SZAFLARY,200132,492602,ATSO bez obserwatora
250169967,O,V,Zlikwidowana,1955,1981,SZALEJÓW DOLNY,1636,5026, 
250160840,O,V,Czynna,2014,0,SZALEJÓW GÓRNY,163309,502550, 
253170230,O,V,Czynna,1956,0,SZAMOCIN,170711,530159,08.01.2018 r.przeniesiono stację o ok. 800 m w kierunku NE (stare wsp. 170636 i 530143)
252160110,K,IV,Czynna,1946,0,SZAMOTUŁY-BABORÓWKO,163817,523504, 
250200160,K,IV,Zlikwidowana,1990,2015,SZANIEC,204118,503127,Stację zlikwidowano z dniem 31.12.2014
250209974,K,IV,Zlikwidowana,1972,1989,SZANIEC,2041,5031, 
249220140,O,V,Czynna,1953,0,SZCZAWNE,220849,492356, 
249209977,K,IV,Zlikwidowana,1947,1992,SZCZAWNICA,203000,492600, 
250160130,K,IV,Czynna,1948,0,SZCZAWNO-ZDRÓJ,161428,504824, 
250229983,O,V,Zlikwidowana,1946,1992,SZCZEBRZESZYN,225900,504200, 
353140205,S,I,Czynna,1948,0,SZCZECIN,143722,532343, 
253140170,O,V,Zlikwidowana,2003,2009,SZCZECIN-PODJUCHY,143535,532210, 
253140210,O,V,Zlikwidowana,2008,2015,SZCZECIN-POGODNO,143213,532726,stację zlikwidowano 1.02.2015
253149992,O,V,Zlikwidowana,1958,1992,SZCZECIN-WARSZEWO,1433,5328, 
353160215,S,II,Czynna,1946,0,SZCZECINEK,164448,534304,ASS
251220210,O,V,Zlikwidowana,1944,2015,SZCZEKARKÓW,223828,512953,"stację zlikwidowano 1.01.2015; w 2005 r przeniesiona  4,5 km w kierunku NE z  Lubartowa"
250199990,K,IV,Zlikwidowana,1961,1989,SZCZEKOCINY,1948,5038, 
250209991,O,V,Zlikwidowana,1963,1995,SZCZEPANOWICE,200200,501800, 
253200170,O,V,Zlikwidowana,1951,2010,SZCZEPKOWO BOROWE,203505,531816, 
251190130,O,V,Zlikwidowana,1956,2015,SZCZERCÓW,190709,512027,stację zlikwidowano 1.01.2015; w 03.2014 przeniesiono ok. 950 m na NE od starekj lokalizacji (stare wsp. 190645 i 512000)
251190210,O,V,Czynna,2005,0,SZCZERCÓW,190709,512027,ATSO bez obserwatora
250210190,O,V,Zlikwidowana,1946,2015,SZCZUCIN,210453,501850,stację zlikwidowano 1.01.2015
253220090,K,IV,Zlikwidowana,1956,1980,SZCZUCZYN,221700,533400, 
254200120,O,V,Czynna,2013,0,SZCZURKOWO,205407,542117,10.02.2015 deszczomierz przeniesiony 76 m w kier. SW (stare wsp. 205410 i 542119); stacja przeniesiona z m. Judyty
249180210,K,IV,Czynna,1949,0,SZCZYRK,185941,494211, 
253210130,K,IV,Czynna,1891,0,SZCZYTNO,210044,533437, 
252170070,O,V,Czynna,1949,0,SZELEJEWO,174458,524357, 
251170040,O,V,Czynna,1949,0,SZELEJEWO,170954,515140, 
252220030,K,IV,Czynna,1948,0,SZEPIETOWO,223246,525058, 
253210090,O,V,Zlikwidowana,1949,2015,SZEROKI BÓR,213845,533704,stację zlikwidowano 1.01.2015
249210050,O,V,Zlikwidowana,1950,2015,SZERZYNY,211459,494819,stację zlikwidowano 1.01.2015
250169966,O,V,Zlikwidowana,1955,1981,SZKLARNIA,1643,5009, 
250150150,K,III,Czynna,1947,0,SZKLARSKA PORĘBA,153145,505004,w 2003 przeniesiona  ok. 2 km na NNE (stare wsp. 153108 i 504919)
254190140,O,V,Czynna,1949,0,SZOPY,191937,540759,01.08.2016 stację przeniesiono o około 170m w kierunku ESE (stare wsp. 191927 i 540800)
251159996,K,IV,Zlikwidowana,1947,1979,SZPROTAWA,1532,5134, 
251169989,O,V,Zlikwidowana,1972,1992,SZRENIAWA,160300,515600, 
253239983,O,V,Zlikwidowana,1949,1992,SZTABIN,2306,5340, 
253209989,O,V,Zlikwidowana,1947,1992,SZUĆ,2044,5331, 
253230070,O,V,Czynna,1949,0,SZUDZIAŁOWO,233912,531758, 
250180060,O,V,Zlikwidowana,1948,2015,SZUMIRAD,181500,505021,stację zlikwidowano 1.01.2015
250239984,O,V,Zlikwidowana,1949,1992,SZYCHOWICE,235800,504100, 
250170150,O,V,Zlikwidowana,1948,2015,SZYDŁOWIEC ŚLĄSKI,173645,504052,stację zlikwidowano 1.01.2015
250210140,O,V,Zlikwidowana,1947,2015,SZYDŁÓW,210008,503532,stację zlikwidowano 1.01.2015
250170180,O,V,Zlikwidowana,1954,2014,SZYDŁÓW,174333,503621,likw. - 15.07.2014; w 2008 przeniesiona ok. 200 m na NE (stare wsp. 174319 i 503619)
251169974,O,V,Zlikwidowana,1961,1981,SZYMANÓW,1629,5108, 
250169965,O,V,Zlikwidowana,1946,1981,SZYMANÓW,1617,5054, 
249219989,O,V,Zlikwidowana,1973,1997,SZYMBARK,210500,493700, 
253210050,O,V,Zlikwidowana,1954,2015,SZYMONKA,214002,535315,stację zlikwidowano 1.01.2015
249190160,O,V,Zlikwidowana,1962,1995,SZYNDZIELNIA,190005,494537, 
249219983,O,V,Zlikwidowana,1963,1992,SZYNWAŁD,2107,4959, 
250199980,O,V,Zlikwidowana,1973,1981,ŚCIBORZYCE,1954,5018, 
250170360,O,V,Zlikwidowana,1946,2007,ŚCIBORZYCE MAŁE,174620,501612, 
251160180,O,V,Zlikwidowana,1948,2015,ŚCINAWA,162509,512505,stację zlikwidowano 1.01.2015
250179990,O,V,Zlikwidowana,1949,1992,ŚCINAWA MAŁA,1733,5025, 
249190220,O,V,Czynna,1965,0,ŚLEMIEŃ,192111,494303,w 2010 przeniesiona 1400 m na W (stare wsp. 192217 i 493606)
249190870,O,V,Czynna,2006,0,ŚLEMIEŃ,192228,494257,ATSO bez obserwatora
252219998,O,V,Zlikwidowana,1949,1992,ŚLEPIOTY,213500,524100, 
250169964,O,V,Zlikwidowana,1949,1981,ŚLĘŻA,1643,5053, 
253180090,K,III,Czynna,1949,0,ŚLIWICE,181033,534217,02.12.2016 przeniesiono stację o ok. 125 m w kierunku S (stare wsp. 181034 i 534221)
249190450,O,V,Zlikwidowana,1950,2008,ŚMIETANOWA,193515,493350, 
250219976,O,V,Zlikwidowana,1946,1992,ŚMIŁÓW,214100,505000, 
350150510,S,I,Czynna,1945,0,ŚNIEŻKA,154423,504411,WOM
250169963,O,V,Zlikwidowana,1948,1959,ŚNIEŻNIK,1649,5012, 
252170270,O,V,Czynna,1975,0,ŚREM,170203,520454, 
252179989,K,IV,Zlikwidowana,1950,1971,ŚREM,1701,5206, 
252179997,O,V,Zlikwidowana,1971,1977,ŚREM,1701,5206, 
252179990,K,IV,Zlikwidowana,1974,1982,ŚREM-WÓJTOSTWO,1702,5205, 
251169973,O,V,Zlikwidowana,1947,1981,ŚRODA ŚLĄSKA,1636,5110, 
250189973,O,V,Zlikwidowana,1949,1992,ŚWIBIE,1832,5031, 
252210210,O,V,Czynna,1995,0,ŚWIDER,211415,520657, 
252219993,K,IV,Zlikwidowana,1955,1994,ŚWIDER,211415,520657, 
250169998,K,IV,Zlikwidowana,1947,1979,ŚWIDNICA,1628,5051, 
249200160,O,V,Zlikwidowana,1945,2015,ŚWIDNIK,203741,494307,stację zlikwidowano 1.01.2015
250169962,O,V,Zlikwidowana,1949,1981,ŚWIEBODZICE,1620,5051, 
251150370,O,V,Zlikwidowana,1948,2015,ŚWIECIE,151643,510014,stację zlikwidowano 1.01.2015
253189994,O,V,Zlikwidowana,1949,1992,ŚWIECIE,182700,532400, 
250150090,K,IV,Czynna,1948,0,ŚWIERADÓW-ZDRÓJ,152131,505354, 
250160730,O,V,Zlikwidowana,2013,2015,ŚWIERKI,162510,503730,stację zlikwidowano 1.01.2015; stacja przeniesiona z  m. Dworki (JKM)
250180270,K,IV,Czynna,1947,0,ŚWIERKLANIEC,185633,502544, 
251150360,O,V,Czynna,1948,0,ŚWIERZAWA,155410,510046,w 01.2014 przeniesiona 620 m na E (stare wsp. 155337 i 510046)
251150410,O,V,Czynna,2006,0,ŚWIERZAWA,155320,510101,ATSO bez obserwatora; 03.08.2017 przeniesiono stację o ok. 600 m w kierunku NW (stare wsp. 155337 i 510046)
250199999,O,V,Zlikwidowana,1957,2001,ŚWIĘTA ANNA,1932,5049, 
252160260,O,V,Czynna,1952,0,ŚWIĘTNO,160301,520023, 
250210050,K,III,Czynna,1928,0,ŚWIĘTY KRZYŻ,210305,505134, 
353140200,S,I,Czynna,1946,0,ŚWINOUJŚCIE,141432,535524, 
250180290,O,V,Czynna,1954,0,TACISZÓW,183210,502210, w 2010 przeniesiona ok. 800m na SE (stare wsp. (183143 i 502232)
251160250,O,V,Zlikwidowana,1949,2015,TACZALIN,161835,510912,stację zlikwidowano 1.01.2015
251219995,O,V,Zlikwidowana,1949,1992,TARŁÓW,214300,510000, 
249220330,K,IV,Czynna,2005,0,TARNAWA NIŻNA,224729,490729,ATSM bez obserwatora
250220140,K,IV,Czynna,1956,0,TARNOGRÓD,224524,502124,"ATSM bez obserwatora;  stacja Tarnogród działała w latach 1956-1997, a następnie wznowiona w roku 2006 z tym samym kodem  w bliskiej lokalizacji"
250230080,O,V,Czynna,1955,0,TARNOSZYN,234713,502517,14.12.2015 stacja przeniesiona o ok. 80 m w kierunku SSW (stare wsp. 234715 i 502520)
251160060,O,V,Zlikwidowana,1962,2015,TARNOWA ŁĄKA,163655,514531,stację zlikwidowano 1.01.2015
350200575,S,II,Czynna,1946,0,TARNÓW,205902,500148,ASS; do 1.11.2014 stacja I rzędu
250160360,K,IV,Czynna,1974,0,TARNÓW,164734,503431, 
251209993,O,V,Zlikwidowana,1949,1981,TĄKIELE,2049,5143, 
254189994,K,III,Zlikwidowana,1945,1970,TCZEW,1848,5405, 
249220160,O,V,Czynna,1955,0,TELEŚNICA OSZWAROWA,223152,492249, 
249220050,O,V,Zlikwidowana,1949,2015,TEMESZÓW,221317,494126,stację zlikwidowano 1.01.2015
251200290,O,V,Czynna,2002,0,TEOFILÓW,201058,513141, 
352230399,S,I,Czynna,1954,0,TERESPOL,233719,520443, 
249220210,K,IV,Czynna,1964,0,TERKA,222537,491750, 
254180070,O,V,Czynna,1948,0,TĘPCZ,180220,543027, 
254190070,O,V,Czynna,1981,0,TOLKMICKO,193121,541931,4.11.2015 – przeniesiono do stałej lokalizacji około 180 m  na NW (stare wsp. 193127 i 541926); w 06.2013 stację przeniesiono tymczasowo o ok 140 m na SE
254199998,K,III,Zlikwidowana,1946,1980,TOLKMICKO,193124,541930, 
253209995,O,V,Zlikwidowana,1948,1994,TOMARYNY,2013,5344, 
251150180,K,IV,Czynna,1978,0,TOMASZÓW BOLESŁAWIECKI,154039,511635, 
250230070,K,IV,Czynna,1921,0,TOMASZÓW LUBELSKI,232356,502729,ATSM bez obserwatora
253190250,O,V,Czynna,1948,0,TOMKOWO,191212,530905,17.12.2015 stację przeniesiono o ok. 80 m w kierunku N (stare wsp. 191212 i 530902)
252220120,O,V,Czynna,1984,0,TONKIELE,223356,522443, 
252199995,K,III,Zlikwidowana,1946,1989,TOPOLA-BŁONIE,1911,5205, 
253239992,O,V,Zlikwidowana,1949,1992,TOPOLANY,2330,5301, 
353180250,S,I,Czynna,1945,0,TORUŃ,183544,530231, 
250180240,O,V,Czynna,1946,0,TOSZEK,183048,502734, 
251170370,O,V,Czynna,2017,0,TRĄBINEK,170541,515945,stacja założona 28.04.2017 za zlikwidowaną stację DOLSK
254180150,O,V,Czynna,1957,0,TRĄBKI WIELKIE,183213,541024, 
251179982,O,V,Zlikwidowana,1948,1981,TRĘBACZÓW,1748,5113, 
253160180,O,V,Czynna,1948,0,TRZCIANKA,162837,530238, 
252149999,K,IV,Zlikwidowana,1956,1995,TRZCIŃSKO-ZDRÓJ,143600,525800, 
252140160,K,IV,Czynna,2011,0,TRZCIŃSKO-ZDRÓJ,143517,525752,ATSM bez obserwatora
254150020,O,V,Czynna,1946,0,TRZEBIATÓW,151553,540359, 
252159997,K,III,Zlikwidowana,1956,1990,TRZEBIECHÓW,1544,5201, 
251149997,O,V,Zlikwidowana,1949,1981,TRZEBIEL,1449,5138, 
251159965,O,V,Zlikwidowana,1947,1981,TRZEBIEŃ,1536,5123, 
253140040,K,III,Czynna,1991,0,TRZEBIEŻ,143050,533947,ATSM bez obserwatora
253149999,K,III,Zlikwidowana,1948,1992,TRZEBIEŻ,143106,533929, 
251170210,O,V,Czynna,1947,0,TRZEBNICA,170358,511915,w 03.2014 przeniesiona 400 m na SW (stare wsp 170414 i 511925 - ATSO w starej lokalizacji);
251170060,O,V,Czynna,1955,0,TRZEBOWA,174021,514835, 
253149991,O,V,Zlikwidowana,1973,1992,TRZECHEL,145800,534400, 
252170090,O,V,Czynna,1949,0,TRZEMESZNO,174905,523422, 
249200570,O,V,Czynna,1948,0,TRZEMEŚNIA,200046,494845, 
252230020,O,V,Zlikwidowana,1977,2015,TRZEŚCIANKA,232621,525614,stację zlikwidowano 1.01.2015; w 12.2013 przeniesiona 54 m na W (stare wsp.232623 i 525614)
250190280,O,V,Zlikwidowana,1947,2015,TRZYCIĄŻ,194539,501844,stację zlikwidowano 1.01.2015
252169999,O,V,Zlikwidowana,1955,1995,TUCHOLA,160800,524000, 
252169992,O,V,Zlikwidowana,1952,1981,TUCHORZA STARA,1604,5210, 
253170090,O,V,Zlikwidowana,1950,2008,TUCHÓŁKA,174549,533449, 
249210030,O,V,Czynna,1946,0,TUCHÓW,210251,495414,ATSO bez obserwatora
251239996,O,V,Zlikwidowana,1930,1992,TUCZNA,232500,515300, 
253160150,O,V,Zlikwidowana,1949,2017,TUCZNO,160853,531142,stację zlikwidowano 02.10.2017; w jej miejsce stacja TUCZNO TRZECIE
252150010,O,V,Czynna,1946,0,TUCZNO,152939,525829, 
253160220,O,V,Czynna,2017,0,TUCZNO TRZECIE,161044,531244,stacja założona 02.10.2017 w miejsce stacji TUCZNO
252180240,O,V,Zlikwidowana,1949,2014,TULISZKÓW,181750,520434,likw. 1.07.2014
252180290,O,V,Czynna,2005,0,TULISZKÓW,181607,520404,ATSO bez obserwatora
250180090,O,V,Zlikwidowana,1951,2015,TURAWA,180445,504418,stację zlikwidowano 1.01.2015; w 2011 przeniesiona 280 m na SE (stare wsp. 180434 i 504427);
249200270,K,IV,Czynna,2005,0,TURBACZ,200705,493241,ATSM bez obserwatora
252180260,O,V,Czynna,1946,0,TUREK,182954,520037,ATSO bez obserwatora
252160250,O,V,Czynna,1953,0,TUREW,164957,520330,"w 05.2012 przeniesiona ok. 1500 m  na E, a w 08.2012 500 m na NE (stare wsp. 164830 i 520334);"
250170440,O,V,Zlikwidowana,1949,2015,TURKÓW,175201,500035,stację zlikwidowano 1.01.2015
250220040,O,V,Zlikwidowana,1947,2015,TUROBIN,224420,504925,stację zlikwidowano 1.01.2015
253210160,O,V,Zlikwidowana,1949,2015,TUROŚL,213547,533042,stację zlikwidowano 1.01.2015
253210140,O,V,Zlikwidowana,1949,2015,TUROWO,215410,533141,stację zlikwidowano 1.01.2015
253140120,O,V,Zlikwidowana,1948,2015,TURZE,145301,531210,stację zlikwidowano 1.01.2015
251150280,O,V,Czynna,1949,0,TWARDOCICE,154503,510525, 
250189995,O,V,Zlikwidowana,1947,2000,TWORÓG,1843,5032, 
250180420,O,V,Czynna,2001,0,TWORÓG MAŁY,182802,501522, 
250180490,O,V,Zlikwidowana,1953,2015,TYCHY,185859,500852,stację zlikwidowano 1.01.2015
250190520,O,V,Czynna,2005,0,TYCHY,190004,500755,ATSO bez obserwatora
249229997,O,V,Zlikwidowana,1949,1974,TYCZYN,2202,4958, 
253220210,O,V,Czynna,1949,0,TYKOCIN,224614,531216,"ATSO bez obserwatora; 1.01.2015 rezygnacja z obserwatora – zostaje tylko telemetria w starej lokalizacji (zmiana wsp.); deszczomierz Hellmanna przenoszony w 2012 i 2013, telemetria w starej lokalizacji (wsp. 531216 i 224614);"
249219986,O,V,Zlikwidowana,1955,1995,TYLAWA,214200,492800, 
249210260,K,IV,Czynna,1945,0,TYLICZ,210032,492332, 
249209974,O,V,Zlikwidowana,1946,1992,TYMBARK,2019,4944, 
250199983,O,V,Zlikwidowana,1950,1992,TYNIEC,1948,5001, 
253210350,O,V,Czynna,2016,0,TYSZKI-WĄDOŁOWO,215903,532652,ATSO bez obserwatora; stację założono 1.08.2016
254179995,O,V,Zlikwidowana,1947,1992,UGOSZCZ,173200,540800, 
251230060,O,V,Czynna,1992,0,UHNIN,230406,513417, 
251239999,K,IV,Zlikwidowana,1974,1992,UHNIN,230406,513417, 
250199988,O,V,Zlikwidowana,1948,1995,UJAZD,194900,500800, 
251179994,O,V,Zlikwidowana,1963,1992,UJAZD,1726,5138, 
250180280,O,V,Zlikwidowana,1947,2015,UJAZD ŚLĄSKI,182112,502314,stację zlikwidowano 1.01.2015
253169988,O,V,Zlikwidowana,1948,1981,UJŚCIE,1644,5303, 
254170080,O,V,Czynna,1947,0,ULISZKOWICE,170706,541627,02.03.2015 stacja przeniesiona o ok. 80 m w kierunku NE (stare współrzędne: 170704 i 541626)
251180010,O,V,Zlikwidowana,1946,2015,UNIEJÓW,184722,515831,1.10.2015 stacja przeniesiona o ok. 4 km w kierunku SE do m. Sempółki (zmiana nazwy i kodów); w 2006 przeniesiona 140 m na SW (stare wsp. 184721 i 515837)
250169997,O,V,Zlikwidowana,1949,1992,UNIEMYŚL,1603,5038, 
251210020,O,V,Zlikwidowana,1946,2015,UNIN KOLONIA,214019,515442,stację zlikwidowano 1.01.2015
253180190,O,V,Zlikwidowana,1949,2015,UNISŁAW,182311,531239,stację zlikwidowano 1.02.2015
250160240,O,V,Zlikwidowana,1948,2015,UNISŁAW ŚLĄSKI,161430,504246,stację zlikwidowano 1.01.2015
251169972,O,V,Zlikwidowana,1948,1981,URAZ,1651,5115, 
250180360,O,V,Zlikwidowana,1956,2015,URBANOWICE,180211,501756,stację zlikwidowano 1.01.2015
354160115,S,I,Czynna,1946,0,USTKA,165115,543518, 
249189985,O,V,Zlikwidowana,1952,1961,USTROŃ-CZANTORIA-PONIWIEC,1849,4942, 
249189987,O,V,Zlikwidowana,1957,1989,USTROŃ-CZANTORIA BARANOWA,1848,4942, 
249189991,O,V,Zlikwidowana,1972,1994,USTROŃ-RÓWNICA-SCHRONISKO,1851,4943, 
249180180,O,V,Czynna,1929,0,USTROŃ-RÓWNICA-WIEŚ,185109,494311,ATSO bez obserwatora
249209997,O,V,Zlikwidowana,1963,1996,USZEW,203700,495500, 
250209985,O,V,Zlikwidowana,1947,1995,UŚCIE SOLNE,203200,500700, 
253189999,O,V,Zlikwidowana,1957,1992,UŚNICE,185500,535700, 
253219997,O,V,Zlikwidowana,1949,1992,WACH,2123,5318, 
249190080,O,V,Czynna,1981,0,WADOWICE,193107,495255,29.03.2017 stacja przeniesiona o 650 m w kierunku NNE (stare wsp. 193048 i 495237); w 04.2014 przeniesiono ok. 80 m na NNE od starej lokalizacji (stare wsp 193046 i 495236)
249190880,O,V,Czynna,2006,0,WADOWICE,193040,495238,ATSO bez obserwatora
249199998,K,IV,Zlikwidowana,1950,1980,WADOWICE,193046,495236, 
249209979,O,V,Zlikwidowana,1945,1979,WAKSMUND,2005,4929, 
249199970,O,V,Zlikwidowana,1973,1992,WALASZKÓW,1921,4946, 
252190160,O,V,Czynna,1946,0,WALEWICE,193956,520610, 
250160270,O,V,Czynna,1948,0,WALIM,162621,504210, 
250160160,O,V,Zlikwidowana,1946,2015,WAŁBRZYCH,161925,504614,stację zlikwidowano 1.01.2015
250160210,O,V,Zlikwidowana,1976,2014,WAŁBRZYCH II,161703,504420,likw. 1.07.2014
